Scenario,Island,Subsector,Fuel Code,Fuel,2015,2016,2018,2021,2025,2030,2035,2040,2045,2050,2055,2060
Tui,Total,CONSTRUCTION,INDFOL,Fuel Oil,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,CONSTRUCTION,INDELC,Electricity,0.755555556,0.754814815,0.753333333,0.879678957,1.119631824,1.259507742,1.356314815,1.460796296,1.482703704,1.505,1.527814815,1.550759259
Tui,Total,CONSTRUCTION,INDPET,Petrol,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,CONSTRUCTION,INDLPG,LPG,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,CONSTRUCTION,INDGEO,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,DAIRY PRODUCTS,COA,Coal Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,DAIRY PRODUCTS,INDBIG,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,DAIRY PRODUCTS,INDDSL,Diesel,0.111764706,0.110156863,0.118117647,0.347092941,0,0.001875673,0,0,0,0,0,0
Tui,Total,DAIRY PRODUCTS,INDCOA,Coal,14.975,14.97383333,14.974375,8.124667565,3.181895503,0,0,0.094134516,0,0,0,0
Tui,Total,DAIRY PRODUCTS,INDNGA,Natural Gas,5.666666667,5.633256705,5.632758621,14.42260454,0,0,0,0.000730231,0,0,0,0
Tui,Total,DAIRY PRODUCTS,NGA,Natural Gas Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,DAIRY PRODUCTS,INDWOD,Wood,0,0,0,0,21.358464,27.42423044,29.81154706,32.01446504,30.93594094,26.9152434,25.61841341,24.57365035
Tui,Total,DAIRY PRODUCTS,INDFOL,Fuel Oil,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,DAIRY PRODUCTS,INDELC,Electricity,3.638375228,3.590003636,3.590003636,4.122414506,4.710345673,5.298534447,5.705982876,6.144688538,5.921156041,6.315153483,6.152322736,5.952288511
Tui,Total,DAIRY PRODUCTS,INDPET,Petrol,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,DAIRY PRODUCTS,INDLPG,LPG,0.391954023,0.39183908,0.380689655,0,0,0,0,0,0,0,0,0
Tui,Total,DAIRY PRODUCTS,INDGEO,Geothermal,0.220590358,0.222102192,0.22512586,0.462900619,0.492586515,0.525979153,0.32398848,0.348913129,0.336195167,0.32398848,0.312197204,0.300853293
Tui,Total,FOOD PROCESSING,COA,Coal Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,FOOD PROCESSING,INDBIG,Biogas,0,0,0,0,0.513619908,0.577750885,0.622173042,0.670012287,0.645644268,0.62215758,0.599531606,0.577725116
Tui,Total,FOOD PROCESSING,INDDSL,Diesel,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,FOOD PROCESSING,INDCOA,Coal,0.529,0.528933333,0.5288,10.52378827,10.59637827,11.20369577,14.28153352,14.39302285,14.82686427,14.1084343,13.5300368,13.0341568
Tui,Total,FOOD PROCESSING,INDNGA,Natural Gas,11.18666667,11.17777241,11.18297241,3.60446918,4.716984151,5.952179726,4.228328376,5.35404831,4.061300827,3.916997077,3.778147077,3.644189577
Tui,Total,FOOD PROCESSING,NGA,Natural Gas Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,FOOD PROCESSING,INDWOD,Wood,0,0,0,0,0,0,0.041576471,0.153843004,0.371170618,0.522611765,0.561505882,0.541052941
Tui,Total,FOOD PROCESSING,INDFOL,Fuel Oil,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,FOOD PROCESSING,INDELC,Electricity,2.760468444,2.743120296,2.73805363,2.985920232,3.152602407,3.559107242,3.944581817,4.247825639,4.093262807,3.944452187,3.800836763,3.662907242
Tui,Total,FOOD PROCESSING,INDPET,Petrol,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,FOOD PROCESSING,INDLPG,LPG,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,FOOD PROCESSING,INDGEO,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,IRON&STEEL,COA,Coal Feedstock,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5,18.5
Tui,Total,IRON&STEEL,INDBIG,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,IRON&STEEL,INDDSL,Diesel,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,IRON&STEEL,INDCOA,Coal,0,0,0,0,0.095087143,0.095087143,0.095087143,0,0.095087143,0.095087143,0.095087143,0.095087143
Tui,Total,IRON&STEEL,INDNGA,Natural Gas,0.725,0.726208333,0.728625,2.281715,2.02456375,2.02456375,2.02456375,2.107765,2.02456375,1.55309,1.55309,1.55309
Tui,Total,IRON&STEEL,NGA,Natural Gas Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,IRON&STEEL,INDWOD,Wood,0,0,0,0,0.760697143,0.760697143,0.760697143,0.760697143,0.760697143,0.760697143,0.760697143,0.760697143
Tui,Total,IRON&STEEL,INDFOL,Fuel Oil,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,IRON&STEEL,INDELC,Electricity,2.953703704,2.925180556,2.922763889,2.511956296,1.988518519,2.236759259,2.408777778,2.593888889,2.633037037,3.144177454,3.184492269,3.225455231
Tui,Total,IRON&STEEL,INDPET,Petrol,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,IRON&STEEL,INDLPG,LPG,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,IRON&STEEL,INDGEO,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MEAT PROCESSING,COA,Coal Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MEAT PROCESSING,INDBIG,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MEAT PROCESSING,INDDSL,Diesel,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MEAT PROCESSING,INDCOA,Coal,1.78558,1.783913333,1.780625,0.0012364,0.0012364,0.0012364,0.0012364,0.000531005,0,0,0,0
Tui,Total,MEAT PROCESSING,INDNGA,Natural Gas,1.471264368,1.451302682,1.457356322,0,0.05402875,0.060745,0.06536375,0.0704825,0.0678525,0.06536375,0.06298375,0.060745
Tui,Total,MEAT PROCESSING,NGA,Natural Gas Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MEAT PROCESSING,INDWOD,Wood,0.072395294,0.070865882,0.067764706,3.651306918,4.107424565,4.620365741,4.975777506,5.359147289,5.164705882,4.976823529,4.795764706,4.621411765
Tui,Total,MEAT PROCESSING,INDFOL,Fuel Oil,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MEAT PROCESSING,INDELC,Electricity,3.047145037,2.702234222,2.702234222,3.08558585,3.262940722,3.670586789,3.952618106,4.256686461,4.101786548,3.952618106,3.808836712,3.67022753
Tui,Total,MEAT PROCESSING,INDPET,Petrol,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MEAT PROCESSING,INDLPG,LPG,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MEAT PROCESSING,INDGEO,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,METALS,COA,Coal Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,METALS,INDBIG,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,METALS,INDDSL,Diesel,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,METALS,INDCOA,Coal,0,0,0,0,0.103804286,0.116764286,0.125742857,0.127157143,0.137451429,0.139525714,0.14163,0.14376
Tui,Total,METALS,INDNGA,Natural Gas,1.9625,1.963333333,1.965,2.3435,1.9382325,2.18009,2.34783625,2.53555625,2.5664725,2.01443,2.04476,2.075635
Tui,Total,METALS,NGA,Natural Gas Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,METALS,INDWOD,Wood,0,0,0,0,0.830434286,0.934114286,1.005942857,1.083291429,1.099611429,1.116205714,1.13304,1.15008
Tui,Total,METALS,INDFOL,Fuel Oil,0.38375,0.370375,0.386375,0.39325,9.24E-05,9.24E-05,9.24E-05,0.000181964,0,0,0,0
Tui,Total,METALS,INDELC,Electricity,1.874675926,1.864717593,1.847050926,2.037096296,2.370789509,2.666773861,2.87178525,3.092504471,3.139256759,3.777456852,3.834441713,3.892042963
Tui,Total,METALS,INDPET,Petrol,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,METALS,INDLPG,LPG,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,METALS,INDGEO,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,METHANOL,COA,Coal Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,METHANOL,INDBIG,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,METHANOL,INDDSL,Diesel,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,METHANOL,INDCOA,Coal,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,METHANOL,INDNGA,Natural Gas,16.46,16.46,16.46,16.4618,16.4618,16.4618,16.4618,16.4618,16.4618,0,0,0
Tui,Total,METHANOL,NGA,Natural Gas Feedstock,41.07,41.06,41.06,41.0689,41.0689,41.0689,41.0689,41.0689,41.0689,0,0,0
Tui,Total,METHANOL,INDWOD,Wood,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,METHANOL,INDFOL,Fuel Oil,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,METHANOL,INDELC,Electricity,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,METHANOL,INDPET,Petrol,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,METHANOL,INDLPG,LPG,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,METHANOL,INDGEO,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MINERAL,COA,Coal Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MINERAL,INDBIG,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MINERAL,INDDSL,Diesel,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MINERAL,INDCOA,Coal,2.957142857,2.954952381,2.950571429,3.142622857,3.166605714,3.19358,3.212265714,3.19357655,1.31290909,0.290374286,0.294754286,0.299194286
Tui,Total,MINERAL,INDNGA,Natural Gas,2.194252874,2.19591954,2.199252874,2.890636034,2.056911034,2.631238534,3.029088534,3.484347111,4.907523709,4.74278,4.81432,4.88684
Tui,Total,MINERAL,NGA,Natural Gas Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MINERAL,INDWOD,Wood,0.6,0.597714286,0.593142857,0.593142857,2.392828908,2.68874084,2.893873613,3.121896706,3.492580454,3.186523697,3.234504874,3.283318992
Tui,Total,MINERAL,INDFOL,Fuel Oil,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MINERAL,INDELC,Electricity,0.94537037,0.920305556,0.924805556,0.859555556,0.845962963,0.951611111,1.024722222,1.103537037,1.120259259,2.576883611,2.615712222,2.655097593
Tui,Total,MINERAL,INDPET,Petrol,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MINERAL,INDLPG,LPG,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MINERAL,INDGEO,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MINING,COA,Coal Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MINING,INDBIG,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MINING,INDDSL,Diesel,9.055555556,3.962828283,3.959191919,4.005877451,4.280432622,4.814543733,5.184888889,5.583361111,5.667805556,5.752777778,5.839861111,5.928
Tui,Total,MINING,INDCOA,Coal,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MINING,INDNGA,Natural Gas,0.16091954,0.16045977,0.15954023,0.202045977,0.513969054,0.552892131,0.579892131,0.608930592,0.499812551,0.419230769,0.425576923,0.432
Tui,Total,MINING,NGA,Natural Gas Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MINING,INDWOD,Wood,0,0,0,0,0.037905882,0.068494118,0.089670588,0.112376471,0.235184167,0.328941176,0.333882353,0.338941176
Tui,Total,MINING,INDFOL,Fuel Oil,2.035294118,0.024,0.024941176,0.010729412,0,0,0,0,0,0,0,0
Tui,Total,MINING,INDELC,Electricity,1.466666667,1.467259259,1.468444444,1.801195497,1.773023606,1.994431014,2.147833333,2.312981481,2.347851852,2.383240741,2.419148148,2.455574074
Tui,Total,MINING,INDPET,Petrol,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MINING,INDLPG,LPG,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,MINING,INDGEO,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,OTHER,COA,Coal Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,OTHER,INDBIG,Biogas,0.05,0.04,0.04,0.0599,0.0673,0.0758,0.0817,0.0879,0.0892,0.0905,0.0919,0.0933
Tui,Total,OTHER,INDDSL,Diesel,5.41,5.4,5.4,6.0918,6.8525,7.7081,8.3008,8.9391,9.0738,9.2106,9.3495,9.4904
Tui,Total,OTHER,INDCOA,Coal,1.34,1.34,1.34,1.5127,1.7016,1.914,2.0612,2.2197,2.2531,2.2872,2.3217,2.3567
Tui,Total,OTHER,INDNGA,Natural Gas,1.06,1.05,1.05,1.1871,1.3354,1.5021,1.6176,1.742,1.7682,1.7949,1.822,1.8494
Tui,Total,OTHER,NGA,Natural Gas Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,OTHER,INDWOD,Wood,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,OTHER,INDFOL,Fuel Oil,0.01,0,0,0.0125,0.0141,0.0158,0.017,0.0183,0.0185,0.0188,0.0192,0.0194
Tui,Total,OTHER,INDELC,Electricity,5.47,5.47,5.47,6.1616,6.9309,7.7964,8.3958,9.0414,9.1776,9.316,9.4565,9.5991
Tui,Total,OTHER,INDPET,Petrol,0.06,0.06,0.06,0.0757,0.0851,0.0958,0.1031,0.111,0.1127,0.1144,0.1161,0.1179
Tui,Total,OTHER,INDLPG,LPG,3.55,3.55,3.55,4.0041,4.504,5.0664,5.4559,5.8755,5.964,6.0539,6.1452,6.2379
Tui,Total,OTHER,INDGEO,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,PULP AND PAPER,COA,Coal Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,PULP AND PAPER,INDBIG,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,PULP AND PAPER,INDDSL,Diesel,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,PULP AND PAPER,INDCOA,Coal,0.18625,0.187625,0.190375,25.57190519,27.94745079,31.94677821,31.95042535,31.95042535,31.79178542,31.66267007,32.46582269,32.4716984
Tui,Total,PULP AND PAPER,INDNGA,Natural Gas,3.886637931,2.498430651,3.870804598,1.30975,1.382792525,1.290627851,1.611857638,1.590783803,1.61375375,1.42864,1.54844,1.67841
Tui,Total,PULP AND PAPER,NGA,Natural Gas Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,PULP AND PAPER,INDWOD,Wood,28.70588235,28.70737255,28.71035294,8.173689232,10.65506684,12.33860078,20.2125648,24.22714009,29.04393272,34.11121574,38.71589898,44.52068117
Tui,Total,PULP AND PAPER,INDFOL,Fuel Oil,0.118531765,0.001019608,0.109882353,0,0,0,0,0,0,0,0,0
Tui,Total,PULP AND PAPER,INDELC,Electricity,6.155071227,4.04840456,4.04840456,4.578610462,5.044667746,5.674721913,6.111145323,6.580992599,7.132935564,8.051689955,8.726904068,9.458985957
Tui,Total,PULP AND PAPER,INDPET,Petrol,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,PULP AND PAPER,INDLPG,LPG,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,PULP AND PAPER,INDGEO,Geothermal,5.937640961,5.27214253,3.941145668,7.51784308,7.964445782,8.466804244,4.873645019,5.248380619,5.688582078,6.16571696,6.682867345,7.243403936
Tui,Total,REFINERY,COA,Coal Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,REFINERY,INDBIG,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,REFINERY,INDDSL,Diesel,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,REFINERY,INDCOA,Coal,0,0,0,0,0.12546,0.141128571,0.15198,0.15198,0.11754,0.084411429,0.060621429,0.043538571
Tui,Total,REFINERY,INDNGA,Natural Gas,3.370258621,3.358764368,3.358764368,3.431885057,3.211137557,3.544747557,3.745677615,4.024384308,2.726678175,1.418030345,0.99015,0.71113
Tui,Total,REFINERY,NGA,Natural Gas Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,REFINERY,INDWOD,Wood,0,0,0,0,1.072738824,1.275734454,1.447134118,1.578278242,1.293345368,1.053291429,0.78532437,0.564073277
Tui,Total,REFINERY,INDFOL,Fuel Oil,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,REFINERY,INDELC,Electricity,0.933333333,0.918518519,0.918518519,1.043259259,1.026796296,1.155,1.243796296,1.339462963,0.961981481,1.109336296,0.796673843,0.572230602
Tui,Total,REFINERY,INDPET,Petrol,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,REFINERY,INDLPG,LPG,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,REFINERY,INDGEO,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,UREA FEEDSTOCK,COA,Coal Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,UREA FEEDSTOCK,INDBIG,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,UREA FEEDSTOCK,INDDSL,Diesel,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,UREA FEEDSTOCK,INDCOA,Coal,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,UREA FEEDSTOCK,INDNGA,Natural Gas,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,UREA FEEDSTOCK,NGA,Natural Gas Feedstock,3.99,3.99,3.99,4.4912,5.052,5.6828,6.1197,6.5903,4.7329,3.399,2.4411,1.7531
Tui,Total,UREA FEEDSTOCK,INDWOD,Wood,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,UREA FEEDSTOCK,INDFOL,Fuel Oil,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,UREA FEEDSTOCK,INDELC,Electricity,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,UREA FEEDSTOCK,INDPET,Petrol,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,UREA FEEDSTOCK,INDLPG,LPG,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,UREA FEEDSTOCK,INDGEO,Geothermal,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,WOOD PROCESSING,COA,Coal Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,WOOD PROCESSING,INDBIG,Biogas,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,WOOD PROCESSING,INDDSL,Diesel,0.047058824,0,0.048,0,0,0,0,0,0,0,0,0
Tui,Total,WOOD PROCESSING,INDCOA,Coal,0.225,0.226,0.228,17.0840625,19.27672916,21.809583,21.81061157,21.81061157,24.0145955,26.385818,26.30303782,26.91124674
Tui,Total,WOOD PROCESSING,INDNGA,Natural Gas,1.838218391,0.490162835,0.807787356,0.3085,0.287694351,0.285845262,0.33942541,0.345406878,0.35815625,0.29778,2.762124182,2.789144182
Tui,Total,WOOD PROCESSING,NGA,Natural Gas Feedstock,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,WOOD PROCESSING,INDWOD,Wood,15.63823529,15.42321569,14.99317647,0,0.095177143,0.10704,2.34974889,4.129408271,4.139831128,4.151111128,4.163351128,6.225981053
Tui,Total,WOOD PROCESSING,INDFOL,Fuel Oil,0.035294118,0,0.034823529,0,0,0,0,0,0,0,0,0
Tui,Total,WOOD PROCESSING,INDELC,Electricity,6.490075098,4.759312835,4.770595906,5.397344004,5.839671445,6.568981432,7.074023037,7.617897841,8.256895865,9.039902906,9.798073219,10.61993615
Tui,Total,WOOD PROCESSING,INDPET,Petrol,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,WOOD PROCESSING,INDLPG,LPG,0,0,0,0,0,0,0,0,0,0,0,0
Tui,Total,WOOD PROCESSING,INDGEO,Geothermal,0.556629874,0.558072989,0.560959218,2.188637741,2.391879801,2.620489752,2.217891733,2.388426634,2.588751541,2.805888732,3.041229781,3.296320883
Kea,Total,ALUMINIUM,INDELC,Electricity,18.275,18.275,18.275,18.28525,18.28525,18.28525,18.28525,18.28525,18.28525,18.28525,18.28525,18.28525
Tui,Total,ALUMINIUM,INDELC,Electricity,18.275,18.275,18.275,18.28525,18.28525,18.28525,18.28525,18.28525,18.28525,18.28525,18.28525,18.28525
